year,rating,primaryTitle,imdbid,isAdult,runtimeMinutes,genres,averageRating,numVotes,titleType,genres_labels
1936,1,Earthworm Tractors,0027562,0,69,Comedy,6.3,528.0,movie,['Comedy']
1936,3,Osaka Elegy,0028021,0,90,"Comedy,Drama",7.2,2729.0,movie,"['Comedy', 'Drama']"
1936,3,Theodora Goes Wild,0028355,0,94,"Comedy,Mystery,Romance",7.1,3137.0,movie,"['Comedy', 'Mystery', 'Romance']"
1936,3,The Great Ziegfeld,0027698,0,176,"Drama,Musical",6.6,9464.0,movie,"['Drama', 'Musical']"
1936,3,The Mandarin Mystery,0029207,0,66,"Comedy,Crime,Film-Noir",5.3,486.0,movie,"['Comedy', 'Crime', 'Film-Noir']"
1936,3,The Only Son,0027752,0,82,Drama,7.7,4328.0,movie,['Drama']
1936,3,Camille,0028683,0,109,"Drama,Romance",7.3,9190.0,movie,"['Drama', 'Romance']"
1936,3,Pennies from Heaven,0028092,0,81,"Comedy,Drama,Music",6.6,849.0,movie,"['Comedy', 'Drama', 'Music']"
1936,3,Romeo and Juliet,0028203,0,125,"Drama,Romance",6.5,2354.0,movie,"['Drama', 'Romance']"
1936,3,Bullets or Ballots,0027407,0,82,"Crime,Drama,Film-Noir",7.0,3661.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1936,2,My Man Godfrey,0028010,0,94,"Comedy,Drama,Romance",7.9,27762.0,movie,"['Comedy', 'Drama', 'Romance']"
1936,3,Sabotage,0028212,0,76,"Crime,Thriller",7.0,19954.0,movie,"['Crime', 'Thriller']"
1936,2,Fury,0027652,0,92,"Crime,Drama,Film-Noir",7.8,14397.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1936,3,The Criminal Within,0028000,0,67,"Crime,Mystery,Romance",5.8,334.0,movie,"['Crime', 'Mystery', 'Romance']"
1936,2,These Three,0028356,0,93,"Drama,Romance",7.4,3288.0,movie,"['Drama', 'Romance']"
1936,3,Secret Agent,0028231,0,86,"Crime,Drama,Mystery",6.4,9457.0,movie,"['Crime', 'Drama', 'Mystery']"
1936,3,Dracula's Daughter,0027545,0,71,"Drama,Fantasy,Horror",6.3,8703.0,movie,"['Drama', 'Fantasy', 'Horror']"
1937,1,Shall We Dance,0029546,0,109,"Comedy,Musical,Romance",7.4,8181.0,movie,"['Comedy', 'Musical', 'Romance']"
1937,3,Stage Door,0029604,0,92,"Comedy,Drama,Romance",7.7,9508.0,movie,"['Comedy', 'Drama', 'Romance']"
1937,3,Stella Dallas,0029608,0,106,"Drama,Romance",7.4,6745.0,movie,"['Drama', 'Romance']"
1937,2,Conquest,0028739,0,113,"Drama,History,Mystery",6.5,1814.0,movie,"['Drama', 'History', 'Mystery']"
1937,2,Topper,0029682,0,97,"Comedy,Fantasy,Romance",7.2,8834.0,movie,"['Comedy', 'Fantasy', 'Romance']"
1937,2,Lost Horizon,0029162,0,132,"Adventure,Drama,Fantasy",7.6,15286.0,movie,"['Adventure', 'Drama', 'Fantasy']"
1937,1,The Prisoner of Zenda,0029442,0,101,"Adventure,Drama,Romance",7.6,5298.0,movie,"['Adventure', 'Drama', 'Romance']"
1937,2,Knight Without Armor,0029087,0,107,"Adventure,Drama,History",6.8,1560.0,movie,"['Adventure', 'Drama', 'History']"
1937,2,Parnell,0029377,0,118,"Biography,Drama,Romance",5.3,592.0,movie,"['Biography', 'Drama', 'Romance']"
1937,3,Snow White and the Seven Dwarfs,0029583,0,83,"Adventure,Animation,Family",7.6,232341.0,movie,"['Adventure', 'Animation', 'Family']"
1937,2,A Day at the Races,0028772,0,111,"Comedy,Family,Musical",7.5,15064.0,movie,"['Comedy', 'Family', 'Musical']"
1937,0,Nothing Sacred,0029322,0,77,"Comedy,Drama,Fantasy",6.8,7567.0,movie,"['Comedy', 'Drama', 'Fantasy']"
1937,3,Make Way for Tomorrow,0029192,0,91,"Drama,Romance",8.1,10265.0,movie,"['Drama', 'Romance']"
1937,1,Murder at the Baskervilles,0029565,0,71,"Crime,Mystery",5.7,837.0,movie,"['Crime', 'Mystery']"
1937,2,Pépé le Moko,0029453,0,94,"Crime,Drama,Romance",7.7,8435.0,movie,"['Crime', 'Drama', 'Romance']"
1937,3,The Awful Truth,0028597,0,90,"Comedy,Romance",7.7,22572.0,movie,"['Comedy', 'Romance']"
1937,3,Young and Innocent,0029811,0,83,"Crime,Drama,Mystery",6.8,11652.0,movie,"['Crime', 'Drama', 'Mystery']"
1937,3,Marked Woman,0029217,0,96,"Crime,Drama,Film-Noir",7.1,5295.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1937,3,"Bizarre, Bizarre",0027552,0,84,Comedy,7.4,2059.0,movie,['Comedy']
1937,1,The Life of Emile Zola,0029146,0,116,"Biography,Drama",7.1,9648.0,movie,"['Biography', 'Drama']"
1937,3,Wee Willie Winkie,0029751,0,100,"Adventure,Family",6.9,2031.0,movie,"['Adventure', 'Family']"
1937,0,Captains Courageous,0028691,0,117,"Adventure,Drama,Family",7.9,11540.0,movie,"['Adventure', 'Drama', 'Family']"
1938,2,Carefree,0029971,0,83,"Comedy,Musical,Romance",6.9,4520.0,movie,"['Comedy', 'Musical', 'Romance']"
1938,3,The Lady Vanishes,0030341,0,96,"Crime,Drama,Mystery",7.7,59794.0,movie,"['Crime', 'Drama', 'Mystery']"
1938,3,Holiday,0030241,0,95,"Comedy,Romance",7.7,19487.0,movie,"['Comedy', 'Romance']"
1938,0,The Dawn Patrol,0030044,0,103,"Drama,War",7.5,3567.0,movie,"['Drama', 'War']"
1938,2,Jezebel,0030287,0,104,"Drama,Romance",7.4,15861.0,movie,"['Drama', 'Romance']"
1938,2,The Sisters,0030755,0,99,Drama,6.7,2225.0,movie,['Drama']
1938,0,Boys Town,0029942,0,96,"Biography,Drama,Family",7.2,6700.0,movie,"['Biography', 'Drama', 'Family']"
1938,1,"Mr. Wong, Detective",0030473,0,69,"Adventure,Crime,Drama",5.9,1359.0,movie,"['Adventure', 'Crime', 'Drama']"
1938,2,The Adventures of Robin Hood,0029843,0,102,"Action,Adventure,Romance",7.9,56561.0,movie,"['Action', 'Adventure', 'Romance']"
1938,2,Bluebeard's Eighth Wife,0029929,0,85,"Comedy,Romance",7.1,5017.0,movie,"['Comedy', 'Romance']"
1938,3,Bringing Up Baby,0029947,0,102,Comedy,7.8,68678.0,movie,['Comedy']
1938,3,Four Daughters,0030149,0,90,"Drama,Music,Romance",6.9,2370.0,movie,"['Drama', 'Music', 'Romance']"
1938,3,The Mad Miss Manton,0030396,0,80,"Comedy,Mystery",6.7,3044.0,movie,"['Comedy', 'Mystery']"
1938,1,The Baker's Wife,0030127,0,133,"Comedy,Drama",7.5,2577.0,movie,"['Comedy', 'Drama']"
1938,1,Angels with Dirty Faces,0029870,0,97,"Crime,Drama,Film-Noir",7.9,24223.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1939,3,The Wizard of Oz,0032138,0,102,"Adventure,Family,Fantasy",8.1,453567.0,movie,"['Adventure', 'Family', 'Fantasy']"
1939,3,Gone with the Wind,0031381,0,238,"Drama,Romance,War",8.2,348605.0,movie,"['Drama', 'Romance', 'War']"
1939,2,Dodge City,0031235,0,104,Western,7.1,6135.0,movie,['Western']
1939,3,The Women,0032143,0,133,"Comedy,Drama",7.7,15688.0,movie,"['Comedy', 'Drama']"
1939,3,Stagecoach,0031971,0,96,"Adventure,Drama,Western",7.8,56962.0,movie,"['Adventure', 'Drama', 'Western']"
1939,2,Wuthering Heights,0032145,0,104,"Drama,Romance",7.5,20833.0,movie,"['Drama', 'Romance']"
1939,2,"Goodbye, Mr. Chips",0031385,0,114,"Drama,Romance",7.9,12055.0,movie,"['Drama', 'Romance']"
1939,3,Ninotchka,0031725,0,110,"Comedy,Romance",7.8,24086.0,movie,"['Comedy', 'Romance']"
1939,2,Juarez,0031516,0,125,"Biography,Drama,History",6.9,2671.0,movie,"['Biography', 'Drama', 'History']"
1939,3,Dark Victory,0031210,0,104,"Drama,Romance",7.4,13070.0,movie,"['Drama', 'Romance']"
1939,2,The Private Lives of Elizabeth and Essex,0031826,0,106,"Biography,Drama,History",7.0,6467.0,movie,"['Biography', 'Drama', 'History']"
1939,2,Young Mr. Lincoln,0032155,0,100,"Biography,Drama",7.5,9658.0,movie,"['Biography', 'Drama']"
1939,2,Jesse James,0031507,0,106,"Drama,Western",7.0,5200.0,movie,"['Drama', 'Western']"
1939,2,Drums Along the Mohawk,0031252,0,104,"Drama,Romance,War",7.0,7138.0,movie,"['Drama', 'Romance', 'War']"
1939,2,The Story of Alexander Graham Bell,0031981,0,98,"Biography,Drama,History",7.0,1235.0,movie,"['Biography', 'Drama', 'History']"
1939,0,The Flying Deuces,0031322,0,69,"Comedy,Family,War",6.7,6047.0,movie,"['Comedy', 'Family', 'War']"
1939,0,The Hunchback of Notre Dame,0031455,0,116,"Drama,Romance",7.8,12916.0,movie,"['Drama', 'Romance']"
1939,2,At the Circus,0031060,0,87,"Comedy,Musical",6.8,6632.0,movie,"['Comedy', 'Musical']"
1939,3,The Gorilla,0031387,0,66,"Comedy,Horror",4.8,1775.0,movie,"['Comedy', 'Horror']"
1939,1,Mr. Wong in Chinatown,0031680,0,71,"Adventure,Crime,Drama",5.8,1042.0,movie,"['Adventure', 'Crime', 'Drama']"
1939,1,Of Mice and Men,0031742,0,106,"Adventure,Drama",7.8,7280.0,movie,"['Adventure', 'Drama']"
1939,3,The Rules of the Game,0031885,0,110,"Comedy,Drama",7.9,32652.0,movie,"['Comedy', 'Drama']"
1939,3,Babes in Arms,0031066,0,94,"Comedy,Musical",6.3,2998.0,movie,"['Comedy', 'Musical']"
1939,3,Destry Rides Again,0031225,0,95,"Comedy,Western",7.6,13123.0,movie,"['Comedy', 'Western']"
1939,3,Nancy Drew... Reporter,0031709,0,68,"Comedy,Crime,Family",6.5,1530.0,movie,"['Comedy', 'Crime', 'Family']"
1939,3,The Adventures of Sherlock Holmes,0031022,0,85,"Crime,Mystery,Thriller",7.2,7890.0,movie,"['Crime', 'Mystery', 'Thriller']"
1939,2,Mr. Smith Goes to Washington,0031679,0,129,"Comedy,Drama",8.1,126850.0,movie,"['Comedy', 'Drama']"
1939,3,Jamaica Inn,0031505,0,98,"Adventure,Crime,Drama",6.3,11854.0,movie,"['Adventure', 'Crime', 'Drama']"
1939,2,Daybreak,0031514,0,93,"Crime,Drama,Romance",7.7,8675.0,movie,"['Crime', 'Drama', 'Romance']"
1939,0,Gulliver's Travels,0031397,0,76,"Adventure,Animation,Comedy",6.6,5185.0,movie,"['Adventure', 'Animation', 'Comedy']"
1939,3,Love Affair,0031593,0,88,"Comedy,Drama,Romance",7.3,6906.0,movie,"['Comedy', 'Drama', 'Romance']"
1939,0,Gunga Din,0031398,0,117,"Adventure,Comedy,War",7.2,13346.0,movie,"['Adventure', 'Comedy', 'War']"
1939,2,Only Angels Have Wings,0031762,0,121,"Adventure,Drama,Romance",7.6,16639.0,movie,"['Adventure', 'Drama', 'Romance']"
1940,1,Pinocchio,0032910,0,88,"Adventure,Animation,Comedy",7.5,167722.0,movie,"['Adventure', 'Animation', 'Comedy']"
1940,3,Rebecca,0032976,0,130,"Drama,Mystery,Romance",8.1,159819.0,movie,"['Drama', 'Mystery', 'Romance']"
1940,0,The Thief of Bagdad,0033152,0,106,"Adventure,Family,Fantasy",7.4,15360.0,movie,"['Adventure', 'Family', 'Fantasy']"
1940,3,The Mortal Storm,0032811,0,100,Drama,7.7,6564.0,movie,['Drama']
1940,2,Comrade X,0032349,0,104,"Comedy,Romance",6.6,1908.0,movie,"['Comedy', 'Romance']"
1940,1,Boom Town,0032273,0,119,"Adventure,Drama,Romance",7.0,4026.0,movie,"['Adventure', 'Drama', 'Romance']"
1940,0,Strange Cargo,0033105,0,113,"Adventure,Drama,Romance",6.9,3153.0,movie,"['Adventure', 'Drama', 'Romance']"
1940,0,The Return of Frank James,0032983,0,92,"Drama,Western",6.6,3896.0,movie,"['Drama', 'Western']"
1940,2,"All This, and Heaven Too",0032194,0,141,"Drama,Romance",7.4,5668.0,movie,"['Drama', 'Romance']"
1940,2,The Letter,0032701,0,95,"Crime,Drama,Film-Noir",7.5,15381.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1940,3,The Grapes of Wrath,0032551,0,129,Drama,8.1,105920.0,movie,['Drama']
1940,0,A Chump at Oxford,0032339,0,62,"Comedy,Family",7.2,4593.0,movie,"['Comedy', 'Family']"
1940,3,The Ape,0032215,0,62,"Horror,Sci-Fi",4.7,2194.0,movie,"['Horror', 'Sci-Fi']"
1940,1,Santa Fe Trail,0033021,0,110,"Drama,War,Western",6.2,4416.0,movie,"['Drama', 'War', 'Western']"
1940,3,His Girl Friday,0032599,0,92,"Comedy,Drama,Romance",7.8,66063.0,movie,"['Comedy', 'Drama', 'Romance']"
1940,3,The Sea Hawk,0033028,0,127,"Action,Adventure,History",7.6,11237.0,movie,"['Action', 'Adventure', 'History']"
1940,3,The Great Dictator,0032553,0,125,"Comedy,Drama,War",8.4,250509.0,movie,"['Comedy', 'Drama', 'War']"
1940,3,Pride and Prejudice,0032943,0,118,"Comedy,Drama,Romance",7.4,9698.0,movie,"['Comedy', 'Drama', 'Romance']"
1940,3,Primrose Path,0032946,0,93,"Drama,Mystery,Romance",6.8,1947.0,movie,"['Drama', 'Mystery', 'Romance']"
1940,2,Chamber of Horrors,0032406,0,79,"Drama,Horror,Mystery",5.4,752.0,movie,"['Drama', 'Horror', 'Mystery']"
1940,3,"Dance, Girl, Dance",0032376,0,90,"Comedy,Drama,Music",6.8,3347.0,movie,"['Comedy', 'Drama', 'Music']"
1940,3,The Philadelphia Story,0032904,0,112,"Comedy,Romance",7.8,76711.0,movie,"['Comedy', 'Romance']"
1940,0,Fantasia,0032455,0,124,"Animation,Family,Fantasy",7.7,108545.0,movie,"['Animation', 'Family', 'Fantasy']"
1940,3,Anne of Windy Poplars,0032211,0,86,"Drama,Romance",6.3,246.0,movie,"['Drama', 'Romance']"
1940,3,Angel Street,0031359,0,84,"Drama,Mystery,Romance",7.3,5696.0,movie,"['Drama', 'Mystery', 'Romance']"
1940,3,The Last Alarm,0032690,0,61,"Action,Adventure,Crime",5.7,247.0,movie,"['Action', 'Adventure', 'Crime']"
1940,1,Foreign Correspondent,0032484,0,120,"Action,Drama,Romance",7.4,25208.0,movie,"['Action', 'Drama', 'Romance']"
1940,3,The Shop Around the Corner,0033045,0,99,"Comedy,Drama,Romance",8.0,41893.0,movie,"['Comedy', 'Drama', 'Romance']"
1940,1,Knute Rockne All American,0032676,0,98,"Biography,Drama,Family",6.7,2258.0,movie,"['Biography', 'Drama', 'Family']"
1941,2,Two-Faced Woman,0034328,0,90,"Comedy,Mystery,Romance",6.2,2081.0,movie,"['Comedy', 'Mystery', 'Romance']"
1941,3,The Shanghai Gesture,0034175,0,95,"Crime,Drama,Film-Noir",6.5,3113.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1941,1,The Maltese Falcon,0033870,0,100,"Crime,Drama,Film-Noir",7.9,171596.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1941,1,Citizen Kane,0033467,0,119,"Drama,Mystery",8.3,484273.0,movie,"['Drama', 'Mystery']"
1941,2,Dumbo,0033563,0,64,"Adventure,Animation,Drama",7.2,147934.0,movie,"['Adventure', 'Animation', 'Drama']"
1941,2,The Little Foxes,0033836,0,116,"Drama,Romance",7.9,13759.0,movie,"['Drama', 'Romance']"
1941,2,The Lady Eve,0033804,0,94,"Comedy,Romance",7.7,24719.0,movie,"['Comedy', 'Romance']"
1941,3,The Devil and Miss Jones,0033533,0,92,"Comedy,Romance",7.6,5021.0,movie,"['Comedy', 'Romance']"
1941,1,Mr. Bug Goes to Town,0033727,0,78,"Animation,Comedy,Family",6.9,1514.0,movie,"['Animation', 'Comedy', 'Family']"
1941,1,High Sierra,0033717,0,100,"Action,Adventure,Drama",7.5,20435.0,movie,"['Action', 'Adventure', 'Drama']"
1941,2,The Wolf Man,0034398,0,70,"Horror,Mystery,Romance",7.2,33101.0,movie,"['Horror', 'Mystery', 'Romance']"
1941,3,Cheers for Miss Bishop,0033459,0,95,"Drama,Romance",6.4,869.0,movie,"['Drama', 'Romance']"
1941,1,Men of Boys Town,0033902,0,106,Drama,6.6,1312.0,movie,['Drama']
1941,0,The Invaders,0033627,0,123,"Drama,Thriller,War",7.3,8243.0,movie,"['Drama', 'Thriller', 'War']"
1941,3,Buck Privates,0033436,0,84,"Comedy,Musical,War",7.0,4946.0,movie,"['Comedy', 'Musical', 'War']"
1941,3,Hold That Ghost,0033723,0,86,"Comedy,Crime,Horror",7.2,4489.0,movie,"['Comedy', 'Crime', 'Horror']"
1941,3,Meet John Doe,0033891,0,122,"Comedy,Drama,Romance",7.6,15853.0,movie,"['Comedy', 'Drama', 'Romance']"
1941,3,Sullivan's Travels,0034240,0,90,"Adventure,Comedy,Drama",7.9,29926.0,movie,"['Adventure', 'Comedy', 'Drama']"
1941,3,Murder by Invitation,0033928,0,67,"Comedy,Crime,Drama",5.8,545.0,movie,"['Comedy', 'Crime', 'Drama']"
1941,1,Ladies in Retirement,0033802,0,91,"Crime,Drama,Film-Noir",7.1,2100.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1941,3,Suspicion,0034248,0,99,"Drama,Film-Noir,Mystery",7.3,45186.0,movie,"['Drama', 'Film-Noir', 'Mystery']"
1941,0,Sun Valley Serenade,0034241,0,86,Comedy,7.1,2107.0,movie,['Comedy']
1941,3,How Green Was My Valley,0033729,0,118,"Drama,Family",7.7,28122.0,movie,"['Drama', 'Family']"
1941,3,The Reluctant Dragon,0034091,0,74,"Animation,Comedy,Family",6.7,4088.0,movie,"['Animation', 'Comedy', 'Family']"
1941,3,King of the Zombies,0033787,0,67,"Adventure,Comedy,Horror",5.2,2682.0,movie,"['Adventure', 'Comedy', 'Horror']"
1941,2,Ball of Fire,0033373,0,111,"Comedy,Romance",7.7,15179.0,movie,"['Comedy', 'Romance']"
1942,3,The Major and the Minor,0035019,0,100,"Comedy,Romance",7.3,8182.0,movie,"['Comedy', 'Romance']"
1942,3,"Now, Voyager",0035140,0,117,"Drama,Romance",7.8,20114.0,movie,"['Drama', 'Romance']"
1942,1,Casablanca,0034583,0,102,"Drama,Romance,War",8.5,636354.0,movie,"['Drama', 'Romance', 'War']"
1942,2,The Magnificent Ambersons,0035015,0,88,"Drama,Romance",7.6,28019.0,movie,"['Drama', 'Romance']"
1942,1,Bambi,0034492,0,69,"Adventure,Animation,Drama",7.3,160894.0,movie,"['Adventure', 'Animation', 'Drama']"
1942,1,Son of Fury: The Story of Benjamin Blake,0035360,0,98,"Drama,Romance",7.1,1956.0,movie,"['Drama', 'Romance']"
1942,3,For Me and My Gal,0034746,0,104,"Musical,Romance,War",7.0,4047.0,movie,"['Musical', 'Romance', 'War']"
1942,3,I Married an Angel,0034882,0,84,"Comedy,Fantasy,Musical",5.7,621.0,movie,"['Comedy', 'Fantasy', 'Musical']"
1942,3,Cat People,0034587,0,73,"Fantasy,Horror,Thriller",7.2,27591.0,movie,"['Fantasy', 'Horror', 'Thriller']"
1942,0,Black Dragons,0034521,0,64,"Horror,Thriller,War",4.3,1357.0,movie,"['Horror', 'Thriller', 'War']"
1942,0,There Was a Father,0034591,0,94,Drama,7.5,3388.0,movie,['Drama']
1942,2,Tales of Manhattan,0035415,0,118,"Comedy,Drama,Romance",7.3,2674.0,movie,"['Comedy', 'Drama', 'Romance']"
1942,3,The Man Who Came to Dinner,0033874,0,112,"Comedy,Romance",7.5,9441.0,movie,"['Comedy', 'Romance']"
1942,3,Woman of the Year,0035567,0,114,"Comedy,Drama,Romance",7.1,11491.0,movie,"['Comedy', 'Drama', 'Romance']"
1942,0,To Be or Not to Be,0035446,0,99,"Comedy,Romance,War",8.1,47687.0,movie,"['Comedy', 'Romance', 'War']"
1942,1,Sherlock Holmes and the Secret Weapon,0035317,0,68,"Adventure,Crime,Drama",6.5,7061.0,movie,"['Adventure', 'Crime', 'Drama']"
1942,1,Saboteur,0035279,0,109,"Drama,Thriller,War",7.1,29084.0,movie,"['Drama', 'Thriller', 'War']"
1942,1,Saboteur,0035279,0,109,"Drama,Thriller,War",7.1,29084.0,movie,"['Drama', 'Thriller', 'War']"
1942,3,Mrs. Miniver,0035093,0,134,"Drama,Romance,War",7.6,20535.0,movie,"['Drama', 'Romance', 'War']"
1942,1,The Corpse Vanishes,0034613,0,64,"Horror,Sci-Fi",4.6,3722.0,movie,"['Horror', 'Sci-Fi']"
1942,3,The Gay Sisters,0034770,0,110,"Drama,Romance",6.6,987.0,movie,"['Drama', 'Romance']"
1943,3,Old Acquaintance,0036230,0,110,"Drama,Romance",7.4,4083.0,movie,"['Drama', 'Romance']"
1943,3,Watch on the Rhine,0036515,0,114,"Drama,Thriller",7.1,5314.0,movie,"['Drama', 'Thriller']"
1943,1,Girl Crazy,0035942,0,99,"Comedy,Musical",6.8,2367.0,movie,"['Comedy', 'Musical']"
1943,3,I Walked with a Zombie,0036027,0,69,"Drama,Fantasy,Horror",7.0,14820.0,movie,"['Drama', 'Fantasy', 'Horror']"
1943,1,The Sky's the Limit,0036363,0,89,"Comedy,Musical,Romance",6.3,1278.0,movie,"['Comedy', 'Musical', 'Romance']"
1943,0,Sahara,0036323,0,97,"Action,Drama,War",7.5,10540.0,movie,"['Action', 'Drama', 'War']"
1943,0,Guadalcanal Diary,0035957,0,93,"Drama,War",6.6,2368.0,movie,"['Drama', 'War']"
1943,3,Tender Comrade,0036418,0,102,"Drama,Romance,War",6.2,1083.0,movie,"['Drama', 'Romance', 'War']"
1943,3,Day of Wrath,0036506,0,110,"Drama,History",8.1,11652.0,movie,"['Drama', 'History']"
1943,2,The Life and Death of Colonel Blimp,0036112,0,163,"Drama,Romance,War",8.0,17613.0,movie,"['Drama', 'Romance', 'War']"
1943,3,Le Corbeau,0035753,0,92,"Crime,Drama,Horror",7.8,11557.0,movie,"['Crime', 'Drama', 'Horror']"
1943,3,Shadow of a Doubt,0036342,0,108,"Drama,Film-Noir,Mystery",7.8,73498.0,movie,"['Drama', 'Film-Noir', 'Mystery']"
1943,0,Sanshiro Sugata,0036400,0,79,"Action,Adventure,Drama",6.7,5988.0,movie,"['Action', 'Adventure', 'Drama']"
1943,3,Cry 'Havoc',0035770,0,97,"Drama,War",7.0,1338.0,movie,"['Drama', 'War']"
1943,0,Fires Were Started,0035881,0,63,"Drama,War",6.4,1415.0,movie,"['Drama', 'War']"
1943,1,The Ox-Bow Incident,0036244,0,75,"Drama,Western",8.0,26243.0,movie,"['Drama', 'Western']"
1943,3,So Proudly We Hail!,0036367,0,126,"Drama,Romance,War",7.4,2214.0,movie,"['Drama', 'Romance', 'War']"
1943,3,Jane Eyre,0036969,0,97,"Drama,Romance",7.5,9987.0,movie,"['Drama', 'Romance']"
1943,1,The More the Merrier,0036172,0,104,Comedy,7.6,7967.0,movie,['Comedy']
1943,1,Carnival of Sinners,0035017,0,80,"Fantasy,Horror",7.3,1916.0,movie,"['Fantasy', 'Horror']"
1943,3,Angels of Sin,0035636,0,80,Drama,7.2,1889.0,movie,['Drama']
1943,3,The Seventh Victim,0036341,0,71,"Drama,Horror,Mystery",6.7,8404.0,movie,"['Drama', 'Horror', 'Mystery']"
1943,3,China,0035735,0,79,"Drama,War",6.6,704.0,movie,"['Drama', 'War']"
1943,1,Obsession,0035160,0,140,"Crime,Drama,Romance",7.6,8771.0,movie,"['Crime', 'Drama', 'Romance']"
1943,3,Millions Like Us,0036160,0,103,"Drama,War",6.8,1183.0,movie,"['Drama', 'War']"
1943,3,Heaven Can Wait,0035979,0,112,"Comedy,Drama,Fantasy",7.3,12962.0,movie,"['Comedy', 'Drama', 'Fantasy']"
1944,3,Arsenic and Old Lace,0036613,0,118,"Comedy,Crime,Thriller",7.9,77249.0,movie,"['Comedy', 'Crime', 'Thriller']"
1944,3,Double Indemnity,0036775,0,107,"Crime,Drama,Film-Noir",8.3,176094.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1944,2,Mr. Skeffington,0037094,0,146,"Drama,Romance",7.6,6992.0,movie,"['Drama', 'Romance']"
1944,3,Meet Me in St. Louis,0037059,0,113,"Comedy,Drama,Family",7.5,29771.0,movie,"['Comedy', 'Drama', 'Family']"
1944,2,Hail the Conquering Hero,0036891,0,101,"Comedy,War",7.6,5403.0,movie,"['Comedy', 'War']"
1944,0,Torment,0036914,0,95,"Drama,Romance",7.3,3985.0,movie,"['Drama', 'Romance']"
1944,1,The Woman in the Window,0037469,0,107,"Crime,Drama,Film-Noir",7.6,18871.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1944,3,Laura,0037008,0,88,"Drama,Film-Noir,Mystery",7.9,54088.0,movie,"['Drama', 'Film-Noir', 'Mystery']"
1944,3,Cover Girl,0036723,0,107,"Comedy,Music,Musical",6.7,6264.0,movie,"['Comedy', 'Music', 'Musical']"
1944,3,Since You Went Away,0037280,0,177,"Drama,Romance,War",7.5,5358.0,movie,"['Drama', 'Romance', 'War']"
1944,3,To Have and Have Not,0037382,0,100,"Adventure,Comedy,Drama",7.8,39935.0,movie,"['Adventure', 'Comedy', 'Drama']"
1944,3,I'll Be Seeing You,0036940,0,85,"Drama,Family,Romance",7.1,2686.0,movie,"['Drama', 'Family', 'Romance']"
1944,3,National Velvet,0037120,0,123,"Drama,Family,Sport",7.3,8519.0,movie,"['Drama', 'Family', 'Sport']"
1944,3,The Most Beautiful,0036947,0,85,Drama,5.6,2642.0,movie,['Drama']
1944,3,Lifeboat,0037017,0,97,"Drama,War",7.6,32774.0,movie,"['Drama', 'War']"
1944,0,The Three Caballeros,0038166,0,71,"Animation,Comedy,Family",6.3,16515.0,movie,"['Animation', 'Comedy', 'Family']"
1944,1,Minstrel Man,0037076,0,67,Musical,4.7,214.0,movie,['Musical']
1944,3,A Canterbury Tale,0036695,0,124,"Comedy,Drama,Mystery",7.3,6941.0,movie,"['Comedy', 'Drama', 'Mystery']"
1944,3,The Uninvited,0037415,0,99,"Fantasy,Horror,Mystery",7.2,13155.0,movie,"['Fantasy', 'Horror', 'Mystery']"
1944,1,The Punch Bowl,0036818,0,97,"Comedy,Family",7.7,6860.0,movie,"['Comedy', 'Family']"
1945,3,Mildred Pierce,0037913,0,111,"Crime,Drama,Film-Noir",7.9,30320.0,movie,"['Crime', 'Drama', 'Film-Noir']"
1945,3,I Know Where I'm Going!,0037800,0,92,"Drama,Romance",7.4,10824.0,movie,"['Drama', 'Romance']"
1945,3,The Seventh Veil,0038924,0,94,"Drama,Music",6.7,2557.0,movie,"['Drama', 'Music']"
1945,3,Brief Encounter,0037558,0,86,"Drama,Romance",8.0,46902.0,movie,"['Drama', 'Romance']"
1945,0,Along Came Jones,0037508,0,90,"Comedy,Romance,Western",6.5,2574.0,movie,"['Comedy', 'Romance', 'Western']"
1945,3,Isle of the Dead,0037820,0,71,"Drama,Horror,Mystery",6.5,5571.0,movie,"['Drama', 'Horror', 'Mystery']"
